Datetime,Open,High,Low,Close,Volume,date,time
2025-06-11 09:45:00+05:30,281.8999938964844,281.8999938964844,281.510009765625,281.70001220703125,110882.0,2025-06-11,09:45:00
2025-06-11 10:00:00+05:30,281.9700012207031,281.989990234375,281.8399963378906,281.8800048828125,226319.0,2025-06-11,10:00:00
2025-06-11 10:15:00+05:30,281.80999755859375,281.989990234375,281.69000244140625,281.9200134277344,102558.0,2025-06-11,10:15:00
2025-06-11 10:30:00+05:30,282.1700134277344,282.1700134277344,281.80999755859375,281.80999755859375,724094.0,2025-06-11,10:30:00
2025-06-11 10:45:00+05:30,282.3599853515625,282.4700012207031,282.20001220703125,282.20001220703125,538058.0,2025-06-11,10:45:00
2025-06-11 11:00:00+05:30,282.3500061035156,282.4800109863281,282.29998779296875,282.3999938964844,100826.0,2025-06-11,11:00:00
2025-06-11 11:15:00+05:30,282.44000244140625,282.6000061035156,282.3299865722656,282.3500061035156,289055.0,2025-06-11,11:15:00
2025-06-11 11:30:00+05:30,282.3999938964844,282.5,282.3500061035156,282.44000244140625,217457.0,2025-06-11,11:30:00
2025-06-11 11:45:00+05:30,282.6499938964844,282.739990234375,282.3999938964844,282.44000244140625,187707.0,2025-06-11,11:45:00
2025-06-11 12:00:00+05:30,282.6499938964844,282.75,282.6000061035156,282.6499938964844,113820.0,2025-06-11,12:00:00
2025-06-11 12:15:00+05:30,282.70001220703125,282.79998779296875,282.54998779296875,282.6499938964844,128906.0,2025-06-11,12:15:00
2025-06-11 12:30:00+05:30,282.5899963378906,282.70001220703125,282.4100036621094,282.70001220703125,219738.0,2025-06-11,12:30:00
2025-06-11 12:45:00+05:30,282.7200012207031,282.7900085449219,282.5899963378906,282.6000061035156,182732.0,2025-06-11,12:45:00
2025-06-11 13:00:00+05:30,282.6499938964844,282.7699890136719,282.55999755859375,282.7300109863281,81278.0,2025-06-11,13:00:00
2025-06-11 13:15:00+05:30,282.260009765625,282.69000244140625,282.260009765625,282.6499938964844,165684.0,2025-06-11,13:15:00
2025-06-11 13:30:00+05:30,282.2300109863281,282.3900146484375,282.2300109863281,282.260009765625,103726.0,2025-06-11,13:30:00
2025-06-11 13:45:00+05:30,281.8999938964844,282.2200012207031,281.75,282.2200012207031,270682.0,2025-06-11,13:45:00
2025-06-11 14:00:00+05:30,281.80999755859375,282.0,281.6499938964844,282.0,140277.0,2025-06-11,14:00:00
2025-06-11 14:15:00+05:30,282.0,282.25,281.82000732421875,281.8399963378906,147248.0,2025-06-11,14:15:00
2025-06-11 14:30:00+05:30,281.80999755859375,282.1099853515625,281.79998779296875,281.95001220703125,60886.0,2025-06-11,14:30:00
2025-06-11 14:45:00+05:30,282.0299987792969,282.0299987792969,281.79998779296875,281.80999755859375,236771.0,2025-06-11,14:45:00
2025-06-11 15:00:00+05:30,281.8900146484375,282.20001220703125,281.8800048828125,282.0,187997.0,2025-06-11,15:00:00
2025-06-11 15:15:00+05:30,281.760009765625,282.0,281.6300048828125,281.8999938964844,217738.0,2025-06-11,15:15:00
2025-06-12 09:15:00+05:30,282.20001220703125,282.239990234375,281.92999267578125,281.94000244140625,255229.0,2025-06-12,09:15:00
2025-06-12 09:30:00+05:30,281.5899963378906,282.5,281.5899963378906,282.239990234375,273564.0,2025-06-12,09:30:00
2025-06-12 09:45:00+05:30,281.4599914550781,281.75,281.3699951171875,281.5899963378906,223758.0,2025-06-12,09:45:00
2025-06-12 10:00:00+05:30,281.4800109863281,281.6199951171875,281.0799865722656,281.4700012207031,193818.0,2025-06-12,10:00:00
2025-06-12 10:15:00+05:30,281.55999755859375,281.57000732421875,281.260009765625,281.5199890136719,86265.0,2025-06-12,10:15:00
2025-06-12 10:30:00+05:30,280.8500061035156,281.6400146484375,280.8500061035156,281.5,196048.0,2025-06-12,10:30:00
2025-06-12 10:45:00+05:30,280.92999267578125,281.1600036621094,280.80999755859375,280.80999755859375,151457.0,2025-06-12,10:45:00
2025-06-12 11:00:00+05:30,280.8599853515625,281.1300048828125,280.8299865722656,281.0799865722656,126596.0,2025-06-12,11:00:00
2025-06-12 11:15:00+05:30,281.2799987792969,281.3500061035156,280.8599853515625,280.95001220703125,100431.0,2025-06-12,11:15:00
2025-06-12 11:30:00+05:30,280.79998779296875,281.2900085449219,280.70001220703125,281.2900085449219,161568.0,2025-06-12,11:30:00
2025-06-12 11:45:00+05:30,280.70001220703125,280.95001220703125,280.5400085449219,280.80999755859375,368067.0,2025-06-12,11:45:00
2025-06-12 12:00:00+05:30,280.75,280.7900085449219,280.54998779296875,280.75,71397.0,2025-06-12,12:00:00
2025-06-12 12:15:00+05:30,280.79998779296875,280.9100036621094,280.70001220703125,280.70001220703125,82396.0,2025-06-12,12:15:00
2025-06-12 12:30:00+05:30,280.95001220703125,280.9800109863281,280.7099914550781,280.82000732421875,82959.0,2025-06-12,12:30:00
2025-06-12 12:45:00+05:30,280.8800048828125,281.1199951171875,280.79998779296875,280.9700012207031,116755.0,2025-06-12,12:45:00
2025-06-12 13:00:00+05:30,280.8699951171875,280.8900146484375,280.6600036621094,280.8800048828125,83219.0,2025-06-12,13:00:00
2025-06-12 13:15:00+05:30,280.25,280.8800048828125,280.1099853515625,280.8699951171875,197296.0,2025-06-12,13:15:00
2025-06-12 13:30:00+05:30,279.4800109863281,280.25,279.4100036621094,280.2099914550781,477330.0,2025-06-12,13:30:00
2025-06-12 13:45:00+05:30,279.2099914550781,279.54998779296875,279.0,279.4800109863281,541640.0,2025-06-12,13:45:00
2025-06-12 14:00:00+05:30,278.54998779296875,279.2200012207031,278.5,279.2200012207031,1766772.0,2025-06-12,14:00:00
2025-06-12 14:15:00+05:30,278.94000244140625,279.17999267578125,278.6499938964844,278.67999267578125,531851.0,2025-06-12,14:15:00
2025-06-12 14:30:00+05:30,279.2200012207031,279.2900085449219,278.9700012207031,278.9700012207031,330057.0,2025-06-12,14:30:00
2025-06-12 14:45:00+05:30,279.3699951171875,279.3900146484375,279.0799865722656,279.2300109863281,258447.0,2025-06-12,14:45:00
2025-06-12 15:00:00+05:30,279.0,279.4200134277344,279.0,279.3900146484375,340241.0,2025-06-12,15:00:00
2025-06-12 15:15:00+05:30,278.95001220703125,279.0,278.70001220703125,279.0,419134.0,2025-06-12,15:15:00
2025-06-13 09:15:00+05:30,276.489990234375,276.8900146484375,275.7799987792969,276.8900146484375,1784615.0,2025-06-13,09:15:00
2025-06-13 09:30:00+05:30,276.2900085449219,276.3999938964844,275.989990234375,276.3999938964844,814772.0,2025-06-13,09:30:00
2025-06-13 09:45:00+05:30,276.4800109863281,276.5400085449219,276.0299987792969,276.2699890136719,394141.0,2025-06-13,09:45:00
2025-06-13 10:00:00+05:30,276.489990234375,276.6499938964844,276.1499938964844,276.4800109863281,297995.0,2025-06-13,10:00:00
2025-06-13 10:15:00+05:30,276.760009765625,276.7799987792969,276.25,276.45001220703125,262957.0,2025-06-13,10:15:00
2025-06-13 10:30:00+05:30,276.8500061035156,276.8900146484375,276.6700134277344,276.760009765625,183200.0,2025-06-13,10:30:00
2025-06-13 10:45:00+05:30,276.82000732421875,277.0,276.760009765625,276.8500061035156,197731.0,2025-06-13,10:45:00
2025-06-13 11:00:00+05:30,276.5899963378906,276.8999938964844,276.5299987792969,276.82000732421875,188261.0,2025-06-13,11:00:00
2025-06-13 11:15:00+05:30,276.75,276.79998779296875,276.510009765625,276.5899963378906,108733.0,2025-06-13,11:15:00
2025-06-13 11:30:00+05:30,276.989990234375,277.0,276.70001220703125,276.79998779296875,135222.0,2025-06-13,11:30:00
2025-06-13 11:45:00+05:30,277.0,277.0199890136719,276.8999938964844,277.0,94949.0,2025-06-13,11:45:00
2025-06-13 12:00:00+05:30,277.0,277.1499938964844,276.79998779296875,277.0,130877.0,2025-06-13,12:00:00
2025-06-13 12:15:00+05:30,277.1499938964844,277.29998779296875,276.95001220703125,277.0,146780.0,2025-06-13,12:15:00
2025-06-13 12:30:00+05:30,276.95001220703125,277.20001220703125,276.8999938964844,277.19000244140625,97628.0,2025-06-13,12:30:00
2025-06-13 12:45:00+05:30,276.95001220703125,276.95001220703125,276.8399963378906,276.8999938964844,53773.0,2025-06-13,12:45:00
2025-06-13 13:00:00+05:30,276.95001220703125,276.95001220703125,276.75,276.94000244140625,130363.0,2025-06-13,13:00:00
2025-06-13 13:15:00+05:30,276.9200134277344,277.0400085449219,276.8500061035156,276.95001220703125,106147.0,2025-06-13,13:15:00
2025-06-13 13:30:00+05:30,277.29998779296875,277.29998779296875,276.9200134277344,276.95001220703125,141287.0,2025-06-13,13:30:00
2025-06-13 13:45:00+05:30,277.0299987792969,277.5,277.0,277.29998779296875,156108.0,2025-06-13,13:45:00
2025-06-13 14:00:00+05:30,277.1700134277344,277.239990234375,277.0,277.1499938964844,60647.0,2025-06-13,14:00:00
2025-06-13 14:15:00+05:30,277.17999267578125,277.2200012207031,277.0199890136719,277.1600036621094,80594.0,2025-06-13,14:15:00
2025-06-13 14:30:00+05:30,276.8599853515625,277.2200012207031,276.8599853515625,277.1400146484375,112777.0,2025-06-13,14:30:00
2025-06-13 14:45:00+05:30,276.6000061035156,276.989990234375,276.45001220703125,276.8599853515625,227003.0,2025-06-13,14:45:00
2025-06-13 15:00:00+05:30,277.20001220703125,277.20001220703125,276.5799865722656,276.5799865722656,226936.0,2025-06-13,15:00:00
2025-06-13 15:15:00+05:30,277.3699951171875,277.3800048828125,277.0,277.20001220703125,352698.0,2025-06-13,15:15:00
2025-06-16 09:15:00+05:30,278.1000061035156,278.3500061035156,276.6199951171875,276.6199951171875,228613.0,2025-06-16,09:15:00
2025-06-16 09:30:00+05:30,277.82000732421875,278.3500061035156,277.6600036621094,278.1000061035156,251938.0,2025-06-16,09:30:00
2025-06-16 09:45:00+05:30,277.3500061035156,277.79998779296875,277.1000061035156,277.79998779296875,423068.0,2025-06-16,09:45:00
2025-06-16 10:00:00+05:30,277.67999267578125,277.8399963378906,277.3599853515625,277.3800048828125,775659.0,2025-06-16,10:00:00
2025-06-16 10:15:00+05:30,278.29998779296875,278.3500061035156,277.55999755859375,277.55999755859375,275442.0,2025-06-16,10:15:00
2025-06-16 10:30:00+05:30,278.79998779296875,278.8299865722656,278.32000732421875,278.3299865722656,231009.0,2025-06-16,10:30:00
2025-06-16 10:45:00+05:30,279.0299987792969,279.1000061035156,278.8500061035156,278.8900146484375,250501.0,2025-06-16,10:45:00
2025-06-16 11:00:00+05:30,279.3299865722656,279.5400085449219,279.0,279.1000061035156,248753.0,2025-06-16,11:00:00
2025-06-16 11:15:00+05:30,279.1499938964844,279.5199890136719,279.04998779296875,279.29998779296875,141067.0,2025-06-16,11:15:00
2025-06-16 11:30:00+05:30,279.45001220703125,279.489990234375,279.0400085449219,279.19000244140625,103830.0,2025-06-16,11:30:00
2025-06-16 11:45:00+05:30,279.20001220703125,279.6499938964844,279.20001220703125,279.4599914550781,171807.0,2025-06-16,11:45:00
2025-06-16 12:00:00+05:30,279.4800109863281,279.489990234375,279.04998779296875,279.2699890136719,87929.0,2025-06-16,12:00:00
2025-06-16 12:15:00+05:30,279.0799865722656,279.5,279.0400085449219,279.489990234375,49934.0,2025-06-16,12:15:00
2025-06-16 12:30:00+05:30,279.7699890136719,279.8599853515625,279.0799865722656,279.0799865722656,192303.0,2025-06-16,12:30:00
2025-06-16 12:45:00+05:30,279.5,279.7900085449219,279.42999267578125,279.7699890136719,77180.0,2025-06-16,12:45:00
2025-06-16 13:00:00+05:30,279.5799865722656,279.70001220703125,279.3900146484375,279.5,101860.0,2025-06-16,13:00:00
2025-06-16 13:15:00+05:30,279.6300048828125,279.7699890136719,279.54998779296875,279.5799865722656,224542.0,2025-06-16,13:15:00
2025-06-16 13:30:00+05:30,279.7099914550781,279.8800048828125,279.6000061035156,279.760009765625,99439.0,2025-06-16,13:30:00
2025-06-16 13:45:00+05:30,279.510009765625,279.7900085449219,279.42999267578125,279.7799987792969,86406.0,2025-06-16,13:45:00
2025-06-16 14:00:00+05:30,279.8900146484375,279.92999267578125,279.510009765625,279.5799865722656,343775.0,2025-06-16,14:00:00
2025-06-16 14:15:00+05:30,279.5899963378906,279.8900146484375,279.57000732421875,279.8299865722656,44811.0,2025-06-16,14:15:00
2025-06-16 14:30:00+05:30,279.510009765625,279.7099914550781,279.5,279.70001220703125,106372.0,2025-06-16,14:30:00
2025-06-16 14:45:00+05:30,279.70001220703125,279.7099914550781,279.5,279.6000061035156,60467.0,2025-06-16,14:45:00
2025-06-16 15:00:00+05:30,279.7300109863281,279.75,279.6300048828125,279.70001220703125,164798.0,2025-06-16,15:00:00
2025-06-16 15:15:00+05:30,279.5,279.8399963378906,279.5,279.7300109863281,265148.0,2025-06-16,15:15:00
2025-06-17 09:15:00+05:30,278.95001220703125,280.0,278.80999755859375,279.989990234375,837552.0,2025-06-17,09:15:00
2025-06-17 09:30:00+05:30,278.8699951171875,279.32000732421875,278.67999267578125,278.9800109863281,209319.0,2025-06-17,09:30:00
2025-06-17 09:45:00+05:30,278.760009765625,278.9700012207031,278.6499938964844,278.92999267578125,409477.0,2025-06-17,09:45:00
2025-06-17 10:00:00+05:30,278.5400085449219,278.8999938964844,278.45001220703125,278.8999938964844,882217.0,2025-06-17,10:00:00
2025-06-17 10:15:00+05:30,278.760009765625,278.8900146484375,278.489990234375,278.5400085449219,751237.0,2025-06-17,10:15:00
2025-06-17 10:30:00+05:30,279.07000732421875,279.20001220703125,278.6700134277344,278.75,376718.0,2025-06-17,10:30:00
2025-06-17 10:45:00+05:30,278.760009765625,279.1499938964844,278.7200012207031,279.1000061035156,635156.0,2025-06-17,10:45:00
2025-06-17 11:00:00+05:30,278.8599853515625,278.9200134277344,278.69000244140625,278.79998779296875,230221.0,2025-06-17,11:00:00
2025-06-17 11:15:00+05:30,278.95001220703125,278.95001220703125,278.69000244140625,278.8599853515625,169128.0,2025-06-17,11:15:00
2025-06-17 11:30:00+05:30,278.95001220703125,279.04998779296875,278.8399963378906,279.0,156931.0,2025-06-17,11:30:00
2025-06-17 11:45:00+05:30,278.760009765625,279.0,278.6600036621094,279.0,146320.0,2025-06-17,11:45:00
2025-06-17 12:00:00+05:30,278.6300048828125,278.8399963378906,278.6099853515625,278.79998779296875,153566.0,2025-06-17,12:00:00
2025-06-17 12:15:00+05:30,278.6300048828125,278.7699890136719,278.5299987792969,278.6300048828125,157915.0,2025-06-17,12:15:00
2025-06-17 12:30:00+05:30,278.54998779296875,278.6499938964844,278.54998779296875,278.6300048828125,137328.0,2025-06-17,12:30:00
2025-06-17 12:45:00+05:30,278.2900085449219,278.5799865722656,278.2200012207031,278.5799865722656,295083.0,2025-06-17,12:45:00
2025-06-17 13:00:00+05:30,278.4100036621094,278.489990234375,278.2099914550781,278.29998779296875,178271.0,2025-06-17,13:00:00
2025-06-17 13:15:00+05:30,278.5,278.5199890136719,278.3399963378906,278.45001220703125,198956.0,2025-06-17,13:15:00
2025-06-17 13:30:00+05:30,278.5299987792969,278.6700134277344,278.44000244140625,278.5199890136719,142996.0,2025-06-17,13:30:00
2025-06-17 13:45:00+05:30,278.6099853515625,278.69000244140625,278.42999267578125,278.5899963378906,164664.0,2025-06-17,13:45:00
2025-06-17 14:00:00+05:30,278.79998779296875,278.82000732421875,278.5,278.510009765625,157925.0,2025-06-17,14:00:00
2025-06-17 14:15:00+05:30,278.75,278.8399963378906,278.6300048828125,278.8399963378906,52156.0,2025-06-17,14:15:00
2025-06-17 14:30:00+05:30,278.6499938964844,278.82000732421875,278.4599914550781,278.70001220703125,79709.0,2025-06-17,14:30:00
2025-06-17 14:45:00+05:30,278.5299987792969,278.75,278.5,278.6499938964844,76680.0,2025-06-17,14:45:00
2025-06-17 15:00:00+05:30,278.69000244140625,278.7200012207031,278.5,278.57000732421875,280751.0,2025-06-17,15:00:00
2025-06-17 15:15:00+05:30,278.54998779296875,278.75,278.5199890136719,278.69000244140625,230806.0,2025-06-17,15:15:00
2025-06-18 09:15:00+05:30,279.19000244140625,279.19000244140625,278.0400085449219,278.32000732421875,196128.0,2025-06-18,09:15:00
2025-06-18 09:30:00+05:30,279.6700134277344,279.79998779296875,279.19000244140625,279.19000244140625,189402.0,2025-06-18,09:30:00
2025-06-18 09:45:00+05:30,279.45001220703125,279.79998779296875,279.3500061035156,279.6499938964844,158512.0,2025-06-18,09:45:00
2025-06-18 10:00:00+05:30,279.489990234375,279.6499938964844,279.32000732421875,279.4800109863281,92631.0,2025-06-18,10:00:00
2025-06-18 10:15:00+05:30,279.1199951171875,279.6499938964844,279.07000732421875,279.54998779296875,98228.0,2025-06-18,10:15:00
2025-06-18 10:30:00+05:30,279.0,279.20001220703125,278.7699890136719,279.17999267578125,215783.0,2025-06-18,10:30:00
2025-06-18 10:45:00+05:30,278.7699890136719,279.05999755859375,278.5,278.9599914550781,179057.0,2025-06-18,10:45:00
2025-06-18 11:00:00+05:30,278.70001220703125,278.7799987792969,278.54998779296875,278.7799987792969,153618.0,2025-06-18,11:00:00
2025-06-18 11:15:00+05:30,278.3999938964844,278.7200012207031,278.2699890136719,278.70001220703125,188913.0,2025-06-18,11:15:00
2025-06-18 11:30:00+05:30,278.3900146484375,278.3900146484375,277.8999938964844,278.3800048828125,272927.0,2025-06-18,11:30:00
2025-06-18 11:45:00+05:30,278.0899963378906,278.3900146484375,278.0299987792969,278.3900146484375,99112.0,2025-06-18,11:45:00
2025-06-18 12:00:00+05:30,278.5,278.5799865722656,278.0899963378906,278.1099853515625,63879.0,2025-06-18,12:00:00
2025-06-18 12:15:00+05:30,278.239990234375,278.5199890136719,278.1000061035156,278.5,56081.0,2025-06-18,12:15:00
2025-06-18 12:30:00+05:30,278.1000061035156,278.239990234375,278.0199890136719,278.239990234375,60310.0,2025-06-18,12:30:00
2025-06-18 12:45:00+05:30,278.05999755859375,278.1600036621094,277.8999938964844,278.1000061035156,88275.0,2025-06-18,12:45:00
2025-06-18 13:00:00+05:30,278.2200012207031,278.29998779296875,278.0,278.05999755859375,34063.0,2025-06-18,13:00:00
2025-06-18 13:15:00+05:30,278.29998779296875,278.29998779296875,278.1600036621094,278.2799987792969,23728.0,2025-06-18,13:15:00
2025-06-18 13:30:00+05:30,278.2699890136719,278.3999938964844,278.2200012207031,278.29998779296875,21670.0,2025-06-18,13:30:00
2025-06-18 13:45:00+05:30,278.0,278.2699890136719,277.8399963378906,278.2699890136719,296458.0,2025-06-18,13:45:00
2025-06-18 14:00:00+05:30,277.9800109863281,278.1099853515625,277.92999267578125,278.0,72649.0,2025-06-18,14:00:00
2025-06-18 14:15:00+05:30,277.95001220703125,278.0899963378906,277.760009765625,278.0799865722656,85920.0,2025-06-18,14:15:00
2025-06-18 14:30:00+05:30,278.1600036621094,278.29998779296875,277.95001220703125,277.95001220703125,66309.0,2025-06-18,14:30:00
2025-06-18 14:45:00+05:30,278.3900146484375,278.44000244140625,278.1099853515625,278.1700134277344,47864.0,2025-06-18,14:45:00
2025-06-18 15:00:00+05:30,278.25,278.5,278.1400146484375,278.44000244140625,121579.0,2025-06-18,15:00:00
2025-06-18 15:15:00+05:30,278.30999755859375,278.3900146484375,278.20001220703125,278.25,316597.0,2025-06-18,15:15:00
2025-06-19 09:15:00+05:30,278.3500061035156,278.42999267578125,277.5899963378906,277.95001220703125,143985.0,2025-06-19,09:15:00
2025-06-19 09:30:00+05:30,278.75,278.75,278.30999755859375,278.3500061035156,124952.0,2025-06-19,09:30:00
2025-06-19 09:45:00+05:30,278.70001220703125,278.9700012207031,278.3500061035156,278.75,160073.0,2025-06-19,09:45:00
2025-06-19 10:00:00+05:30,278.5299987792969,278.7300109863281,278.3800048828125,278.70001220703125,72985.0,2025-06-19,10:00:00
2025-06-19 10:15:00+05:30,278.5899963378906,278.6600036621094,278.4200134277344,278.6300048828125,78417.0,2025-06-19,10:15:00
2025-06-19 10:30:00+05:30,278.2300109863281,278.6000061035156,278.1099853515625,278.5,69818.0,2025-06-19,10:30:00
2025-06-19 10:45:00+05:30,278.32000732421875,278.55999755859375,278.2099914550781,278.25,75935.0,2025-06-19,10:45:00
2025-06-19 11:00:00+05:30,278.3500061035156,278.3800048828125,278.20001220703125,278.3800048828125,61966.0,2025-06-19,11:00:00
2025-06-19 11:15:00+05:30,278.25,278.3500061035156,278.1000061035156,278.3500061035156,49520.0,2025-06-19,11:15:00
2025-06-19 11:30:00+05:30,278.2900085449219,278.3399963378906,278.1300048828125,278.25,46523.0,2025-06-19,11:30:00
2025-06-19 11:45:00+05:30,278.2900085449219,278.2900085449219,278.1600036621094,278.1600036621094,47227.0,2025-06-19,11:45:00
2025-06-19 12:00:00+05:30,278.44000244140625,278.510009765625,278.2099914550781,278.3299865722656,95612.0,2025-06-19,12:00:00
2025-06-19 12:15:00+05:30,278.3599853515625,278.5199890136719,278.3299865722656,278.42999267578125,183893.0,2025-06-19,12:15:00
2025-06-19 12:30:00+05:30,278.1000061035156,278.44000244140625,278.0199890136719,278.3599853515625,108709.0,2025-06-19,12:30:00
2025-06-19 12:45:00+05:30,278.04998779296875,278.1099853515625,277.9700012207031,278.0899963378906,133723.0,2025-06-19,12:45:00
2025-06-19 13:00:00+05:30,278.1300048828125,278.20001220703125,277.9100036621094,278.04998779296875,118794.0,2025-06-19,13:00:00
2025-06-19 13:15:00+05:30,277.94000244140625,278.1499938964844,277.94000244140625,278.1300048828125,94380.0,2025-06-19,13:15:00
2025-06-19 13:30:00+05:30,278.0299987792969,278.17999267578125,277.9100036621094,277.95001220703125,76229.0,2025-06-19,13:30:00
2025-06-19 13:45:00+05:30,278.1600036621094,278.1700134277344,278.0,278.0899963378906,48931.0,2025-06-19,13:45:00
2025-06-19 14:00:00+05:30,278.44000244140625,278.6000061035156,278.25,278.25,262397.0,2025-06-19,14:00:00
2025-06-19 14:15:00+05:30,278.25,278.6199951171875,278.2200012207031,278.45001220703125,90845.0,2025-06-19,14:15:00
2025-06-19 14:30:00+05:30,278.20001220703125,278.489990234375,278.04998779296875,278.25,132671.0,2025-06-19,14:30:00
2025-06-19 14:45:00+05:30,278.2099914550781,278.3999938964844,278.0,278.20001220703125,835993.0,2025-06-19,14:45:00
2025-06-19 15:00:00+05:30,277.92999267578125,278.2099914550781,277.92999267578125,278.2099914550781,108025.0,2025-06-19,15:00:00
2025-06-19 15:15:00+05:30,277.7799987792969,278.07000732421875,277.5,278.0,992084.0,2025-06-19,15:15:00
2025-06-20 09:15:00+05:30,278.6499938964844,278.989990234375,277.75,277.75,133388.0,2025-06-20,09:15:00
2025-06-20 09:30:00+05:30,278.9599914550781,278.9800109863281,278.3999938964844,278.6000061035156,355621.0,2025-06-20,09:30:00
2025-06-20 09:45:00+05:30,278.95001220703125,279.25,278.75,279.010009765625,250749.0,2025-06-20,09:45:00
2025-06-20 10:00:00+05:30,279.3999938964844,279.4800109863281,278.8999938964844,278.9200134277344,276699.0,2025-06-20,10:00:00
2025-06-20 10:15:00+05:30,280.45001220703125,280.70001220703125,279.489990234375,279.5,700794.0,2025-06-20,10:15:00
2025-06-20 10:30:00+05:30,280.4100036621094,280.8399963378906,280.3999938964844,280.4800109863281,777476.0,2025-06-20,10:30:00
2025-06-20 10:45:00+05:30,280.20001220703125,280.5299987792969,280.1400146484375,280.489990234375,350275.0,2025-06-20,10:45:00
2025-06-20 11:00:00+05:30,280.44000244140625,280.44000244140625,280.17999267578125,280.2699890136719,121554.0,2025-06-20,11:00:00
2025-06-20 11:15:00+05:30,280.3999938964844,280.5,280.260009765625,280.44000244140625,103194.0,2025-06-20,11:15:00
2025-06-20 11:30:00+05:30,280.3999938964844,280.7900085449219,280.2799987792969,280.3999938964844,1470960.0,2025-06-20,11:30:00
2025-06-20 11:45:00+05:30,280.54998779296875,280.6499938964844,280.3900146484375,280.3999938964844,663073.0,2025-06-20,11:45:00
2025-06-20 12:00:00+05:30,280.6400146484375,280.6499938964844,280.44000244140625,280.5899963378906,149325.0,2025-06-20,12:00:00
2025-06-20 12:15:00+05:30,279.9599914550781,280.6499938964844,279.9599914550781,280.6300048828125,125383.0,2025-06-20,12:15:00
2025-06-20 12:30:00+05:30,280.3800048828125,280.3800048828125,279.80999755859375,280.0400085449219,117536.0,2025-06-20,12:30:00
2025-06-20 12:45:00+05:30,280.6700134277344,280.7200012207031,280.239990234375,280.3699951171875,342648.0,2025-06-20,12:45:00
2025-06-20 13:00:00+05:30,280.75,280.7900085449219,280.5,280.70001220703125,103246.0,2025-06-20,13:00:00
2025-06-20 13:15:00+05:30,280.95001220703125,281.0,280.6700134277344,280.75,395355.0,2025-06-20,13:15:00
2025-06-20 13:30:00+05:30,280.79998779296875,281.0,280.6000061035156,280.9200134277344,158861.0,2025-06-20,13:30:00
2025-06-20 13:45:00+05:30,280.7799987792969,280.8699951171875,280.70001220703125,280.79998779296875,218757.0,2025-06-20,13:45:00
2025-06-20 14:00:00+05:30,280.79998779296875,280.79998779296875,280.6099853515625,280.6499938964844,278304.0,2025-06-20,14:00:00
2025-06-20 14:15:00+05:30,280.75,280.8999938964844,280.6499938964844,280.760009765625,89955.0,2025-06-20,14:15:00
2025-06-20 14:30:00+05:30,280.70001220703125,280.79998779296875,280.5799865722656,280.7300109863281,113345.0,2025-06-20,14:30:00
2025-06-20 14:45:00+05:30,280.75,280.8299865722656,280.6300048828125,280.739990234375,102808.0,2025-06-20,14:45:00
2025-06-20 15:15:00+05:30,281.4800109863281,281.75,281.3599853515625,281.4599914550781,1731395.0,2025-06-20,15:15:00
2025-06-23 09:15:00+05:30,279.67999267578125,280.5400085449219,279.510009765625,279.55999755859375,394214.0,2025-06-23,09:15:00
2025-06-23 09:30:00+05:30,279.3500061035156,279.82000732421875,279.29998779296875,279.67999267578125,419797.0,2025-06-23,09:30:00
2025-06-23 09:45:00+05:30,278.9200134277344,279.3500061035156,278.5,279.3500061035156,950553.0,2025-06-23,09:45:00
2025-06-23 10:00:00+05:30,278.9800109863281,279.0,278.57000732421875,278.9200134277344,270420.0,2025-06-23,10:00:00
2025-06-23 10:15:00+05:30,279.25,279.25,278.95001220703125,278.9599914550781,272380.0,2025-06-23,10:15:00
2025-06-23 10:30:00+05:30,279.57000732421875,279.6000061035156,279.25,279.25,334549.0,2025-06-23,10:30:00
2025-06-23 10:45:00+05:30,279.6000061035156,279.79998779296875,279.5,279.57000732421875,140606.0,2025-06-23,10:45:00
2025-06-23 11:00:00+05:30,279.70001220703125,279.70001220703125,279.5,279.6000061035156,111920.0,2025-06-23,11:00:00
2025-06-23 11:15:00+05:30,279.8599853515625,279.8800048828125,279.54998779296875,279.70001220703125,207558.0,2025-06-23,11:15:00
2025-06-23 11:30:00+05:30,280.20001220703125,280.2099914550781,279.739990234375,279.8900146484375,199714.0,2025-06-23,11:30:00
2025-06-23 11:45:00+05:30,280.0400085449219,280.260009765625,279.8999938964844,280.2099914550781,897794.0,2025-06-23,11:45:00
2025-06-23 12:00:00+05:30,280.0,280.1499938964844,279.8999938964844,280.04998779296875,130331.0,2025-06-23,12:00:00
2025-06-23 12:15:00+05:30,280.0400085449219,280.1000061035156,279.9100036621094,280.0,65418.0,2025-06-23,12:15:00
2025-06-23 12:30:00+05:30,280.1499938964844,280.1499938964844,279.92999267578125,280.0,61719.0,2025-06-23,12:30:00
2025-06-23 12:45:00+05:30,280.1199951171875,280.17999267578125,279.94000244140625,280.1499938964844,223546.0,2025-06-23,12:45:00
2025-06-23 13:00:00+05:30,280.1700134277344,280.20001220703125,279.9200134277344,280.1199951171875,205879.0,2025-06-23,13:00:00
2025-06-23 13:15:00+05:30,280.8900146484375,280.95001220703125,280.1600036621094,280.1700134277344,248526.0,2025-06-23,13:15:00
2025-06-23 13:30:00+05:30,280.8399963378906,281.1000061035156,280.80999755859375,281.0,325446.0,2025-06-23,13:30:00
